Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
41	17	1	4899.622103	455.994283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.561555	0.000000	42.923542	0.000000	251.119693	0.000000	-1.767044	15.862000	0.000000	3.542408	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.111423	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	67.115178	0.000000	0.000000
42	18	1	4886.384731	452.451875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.593642	-0.000000	43.195785	0.000000	183.915367	0.000000	-2.624628	15.862000	0.000000	3.542408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.967913	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	67.115178	0.000000	0.000000
43	19	1	4873.130737	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.743128	0.000000	43.468027	0.000000	116.734899	0.000000	-2.608005	15.862000	0.000000	3.542408	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.850513	0.000000	-0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	67.115178	0.000000	0.000000
44	20	1	4860.538873	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.743128	0.000000	43.740269	0.000000	71.697156	0.000000	-2.086731	14.678595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	44.996302	0.000000	0.000000
45	21	1	4861.859665	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.743128	0.000000	44.012512	0.000000	71.671704	0.000000	-1.320792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
46	22	1	4862.905240	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.401096	0.000000	44.284754	0.000000	71.646261	0.000000	-1.045575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.657968	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
47	23	1	4863.760830	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.360767	0.000000	44.556996	0.000000	71.620826	0.000000	-0.855589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-15.959671	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
48	24	1	4864.549988	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	80.320145	-0.000000	44.829239	0.000000	71.595401	0.000000	-0.789159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-20.959378	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
49	1	1	4865.531286	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	105.623342	0.000000	45.101481	0.000000	71.569984	0.000000	-0.981298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-25.303197	0.000000	-0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
50	2	1	4866.374017	448.909468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	131.122442	0.000000	45.373723	0.000000	71.544577	0.000000	-0.842730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-25.499100	0.000000	0.000000	0.000000	-0.272242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
