Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
44	20	1	51.473402	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.464412	0.000000	230.874955	0.000000	116.183123	0.000000	-0.050472	0.000000	0.000000	3.994545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
45	21	1	51.561858	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.464412	0.000000	231.351969	0.000000	116.141878	0.000000	-0.088457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
46	22	1	51.603066	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.314401	0.000000	231.828983	0.000000	116.100648	0.000000	-0.041207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-19.849989	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
47	23	1	51.641259	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.566932	0.000000	232.305998	0.000000	116.059432	0.000000	-0.038193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-33.252532	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
48	24	1	51.682315	4.988492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.500311	0.000000	232.783012	0.000000	116.018231	0.000000	-0.041057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-36.933379	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
49	1	1	51.707052	11.990410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	138.155743	-0.000000	233.260026	0.000000	115.977044	0.000000	-0.024737	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-37.655432	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
50	2	1	51.725254	18.992328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	176.051859	0.000000	233.737041	0.000000	115.935873	0.000000	-0.018201	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-37.896116	0.000000	-0.000000	-0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
51	3	1	51.754963	25.994246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	211.300449	0.000000	234.214055	0.000000	115.894715	0.000000	-0.029709	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-35.248590	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52	4	1	51.786701	32.996164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	241.735357	0.000000	234.691070	0.000000	115.853573	0.000000	-0.031738	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-30.434908	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
53	5	1	51.832563	39.998082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	260.617426	0.000000	235.168084	0.000000	115.812445	0.000000	-0.045862	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.882069	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
54	6	1	51.884153	47.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	261.448185	0.000000	235.645098	0.000000	115.771331	0.000000	-0.051589	0.000000	-7.001918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.830759	0.000000	0.000000	0.000000	-0.477014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
