Period	HourofPeriod	TD	DAM_STORAGE	PHS	BATT_LI	CAES	BEV_BATT	PHEV_BATT	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PT_STORAGE	ST_STORAGE	TS_COLD	DAM_STORAGE_in	DAM_STORAGE_out	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	CAES_in	CAES_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	PT_STORAGE_in	PT_STORAGE_out	ST_STORAGE_in	ST_STORAGE_out	TS_COLD_in	TS_COLD_out
45	21	1	5128.213452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	29.314518	0.000000	0.000000	123.881710	-9.364837	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
46	22	1	5120.458391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	29.408930	0.000000	0.000000	122.860925	-8.211939	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
47	23	1	5111.260240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.803048	0.000000	29.503342	0.000000	0.000000	121.848551	-6.768849	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
48	24	1	5100.388812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.698052	0.000000	29.597753	0.000000	0.000000	120.844519	-5.095573	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.895004	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
49	1	1	5096.744364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.716956	0.000000	29.692165	0.000000	0.000000	119.848760	-4.667663	8.312111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.018904	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
50	2	1	5100.758119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.777160	-0.000000	29.786577	0.000000	0.000000	118.861206	-4.559456	0.545701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.060204	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
51	3	1	5105.303803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.383064	0.000000	29.880989	0.000000	0.000000	117.881790	-4.545684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.605904	0.000000	0.000000	-0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
52	4	1	5096.719294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.162968	0.000000	29.975401	0.000000	0.000000	120.253100	-4.781772	13.366281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.779904	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-3.342656	0.000000
53	5	1	5086.742051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.960472	0.000000	30.069812	0.000000	0.000000	139.011434	-5.989757	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.797504	0.000000	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-19.749220	0.000000
54	6	1	5078.824679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.486553	0.000000	30.164224	0.000000	0.000000	140.251776	-8.049628	15.967000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.473919	0.000000	0.000000	-0.094412	0.000000	0.000000	0.000000	0.000000	0.000000	-2.385797	0.000000
