Unit	[GW]	ELECTRICITY	ELECTRICITY	GASOLINE	GASOLINE	DIESEL	DIESEL	BIOETHANOL	BIOETHANOL	BIODIESEL	BIODIESEL	LFO	LFO	NG	NG	SLF	SLF	SNG	SNG	WOOD	WOOD	WET_BIOMASS	WET_BIOMASS	COAL	COAL	URANIUM	URANIUM	WASTE	WASTE	H2	H2	CO2_EMISSIONS	CO2_EMISSIONS	RES_WIND	RES_WIND	RES_SOLAR	RES_SOLAR	RES_HYDRO	RES_HYDRO	RES_GEO	RES_GEO	CO2_ATM	CO2_ATM	CO2_INDUSTRY	CO2_INDUSTRY	CO2_CAPTURED	CO2_CAPTURED	PT_HEAT	PT_HEAT	ST_HEAT	ST_HEAT
Td	Time	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior	R_t_local	R_t_exterior
5	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	239.601613	0.000000	0.000000	0.000000	0.000000	64.248408	0.000000	94.472179	0.000000	0.000000	371.898063	0.000000	0.000000	29.873165	0.000000	0.000000	0.000000	0.000000	176.297911	0.000000	176.009244	0.000000	20.520416	0.000000	40.697535	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	253.000630	0.000000	0.000000	0.000000	0.000000	65.999387	0.000000	94.472179	0.000000	0.000000	361.823522	0.000000	0.000000	37.495476	0.000000	0.000000	0.000000	0.000000	175.335759	0.000000	173.094169	0.000000	89.572338	0.000000	45.601968	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	240.520778	0.000000	0.000000	0.000000	0.000000	65.999387	0.000000	94.472179	0.000000	0.000000	363.353903	0.000000	0.000000	37.138853	0.000000	0.000000	0.000000	0.000000	175.427911	0.000000	182.771753	0.000000	221.608072	0.000000	46.289175	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	246.256497	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	94.472179	0.000000	0.000000	365.800129	0.000000	0.000000	41.565976	0.000000	0.000000	0.000000	0.000000	176.425912	0.000000	209.334042	0.000000	393.489367	0.000000	46.965954	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	260.012510	0.000000	0.000000	0.000000	0.000000	64.161250	0.000000	94.472179	0.000000	0.000000	366.942709	0.000000	0.000000	39.105932	0.000000	0.000000	0.000000	0.000000	176.880511	0.000000	242.159499	0.000000	537.182431	0.000000	48.162694	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	273.431101	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	94.472179	0.000000	0.000000	366.942709	0.000000	0.000000	42.832708	0.000000	0.000000	0.000000	0.000000	177.166591	0.000000	274.393534	0.000000	625.937701	0.000000	46.649913	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	270.874522	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	94.472179	0.000000	0.000000	369.197956	0.000000	0.000000	40.577461	0.000000	0.000000	0.000000	0.000000	177.392115	0.000000	297.083746	0.000000	594.574494	0.000000	45.885339	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	266.969979	0.000000	0.000000	0.000000	0.000000	63.713986	0.000000	94.472179	0.000000	0.000000	369.197956	0.000000	0.000000	39.203082	0.000000	0.000000	0.000000	0.000000	177.543226	0.000000	305.928023	0.000000	405.912161	0.000000	47.935047	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	276.803599	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	94.472179	0.000000	0.000000	368.726450	0.000000	0.000000	41.048966	0.000000	0.000000	0.000000	0.000000	177.344965	0.000000	314.247411	0.000000	534.465484	0.000000	46.883659	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	286.530120	0.000000	0.000000	0.000000	0.000000	64.248408	0.000000	94.472179	0.000000	0.000000	368.726450	0.000000	0.000000	39.111199	0.000000	0.000000	0.000000	0.000000	177.558019	0.000000	319.035386	0.000000	485.155174	0.000000	45.581426	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	288.943900	0.000000	0.000000	0.000000	0.000000	65.999387	0.000000	94.472179	0.000000	0.000000	368.726450	0.000000	0.000000	37.265315	0.000000	0.000000	0.000000	0.000000	177.760971	0.000000	332.365078	0.000000	368.251561	0.000000	46.989175	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	265.868463	0.000000	0.000000	0.000000	0.000000	64.248408	0.000000	94.472179	0.000000	0.000000	365.328624	0.000000	0.000000	41.366447	0.000000	0.000000	0.000000	0.000000	176.921166	0.000000	336.046972	0.000000	222.419291	0.000000	46.517018	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	223.065867	0.000000	0.000000	0.000000	0.000000	65.762291	0.000000	94.472179	0.000000	0.000000	362.851710	0.000000	0.000000	39.520563	0.000000	0.000000	0.000000	0.000000	174.288738	0.000000	333.524758	0.000000	100.458771	0.000000	45.957776	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	199.459246	0.000000	0.000000	0.000000	0.000000	64.248408	0.000000	94.472179	0.000000	0.000000	361.303639	0.000000	0.000000	40.850860	0.000000	0.000000	0.000000	0.000000	173.486895	0.000000	321.556311	0.000000	17.445890	0.000000	43.549946	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	180.378464	0.000000	0.000000	0.000000	0.000000	61.963007	0.000000	94.472179	0.000000	0.000000	360.227073	0.000000	0.000000	42.522986	0.000000	0.000000	0.000000	0.000000	172.642778	0.000000	309.973709	0.000000	3.700077	0.000000	42.003355	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	164.528242	0.000000	0.000000	0.000000	0.000000	61.487783	0.000000	94.472179	0.000000	0.000000	357.696039	0.000000	0.000000	38.974960	0.000000	0.000000	0.000000	0.000000	170.623782	0.000000	287.262693	0.000000	0.043939	0.000000	43.314514	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	142.861380	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	94.472179	0.000000	0.000000	357.313655	0.000000	0.000000	37.129306	0.000000	0.000000	0.000000	0.000000	168.226473	0.000000	281.290308	0.000000	0.000000	0.000000	42.449864	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	130.139970	0.000000	0.000000	0.000000	0.000000	64.161250	0.000000	94.472179	0.000000	0.000000	354.495744	0.000000	0.000000	36.674934	0.000000	0.000000	0.000000	0.000000	167.064243	0.000000	272.817319	0.000000	0.000000	0.000000	35.952561	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	118.724755	0.000000	0.000000	0.000000	0.000000	61.466511	0.000000	94.472179	0.000000	0.000000	363.203227	0.000000	0.000000	33.924659	0.000000	0.000000	0.000000	0.000000	167.150914	0.000000	258.762445	0.000000	0.000000	0.000000	33.582662	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	123.792461	0.000000	0.000000	0.000000	0.000000	63.801145	0.000000	29.164029	0.000000	0.000000	353.532641	0.000000	0.000000	41.366447	0.000000	0.000000	0.000000	0.000000	160.008162	0.000000	377.144763	0.000000	0.000000	0.000000	28.545054	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.724805	0.000000	0.000000	0.000000	0.000000	63.713986	0.000000	21.471046	0.000000	0.000000	351.686757	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	159.333483	0.000000	372.045503	0.000000	0.000000	0.000000	27.548021	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.994087	0.000000	0.000000	0.000000	0.000000	62.410271	0.000000	36.547658	0.000000	0.000000	353.061135	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	160.260485	0.000000	354.366728	0.000000	0.000000	0.000000	27.169426	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	135.895505	0.000000	0.000000	0.000000	0.000000	61.963007	0.000000	42.061209	0.000000	0.000000	353.532641	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	160.599802	0.000000	331.204513	0.000000	0.058917	0.000000	27.116071	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	162.891781	0.000000	0.000000	0.000000	0.000000	59.357951	0.000000	46.045179	0.000000	0.000000	352.524609	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	159.469510	0.000000	312.422454	0.000000	2.054557	0.000000	28.311350	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	240.554581	0.000000	0.000000	0.000000	0.000000	60.021002	0.000000	23.231886	0.000000	0.000000	353.532641	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	163.017459	0.000000	279.637484	0.000000	18.065510	0.000000	30.681024	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	244.633851	0.000000	0.000000	0.000000	0.000000	61.687587	0.000000	52.410970	0.000000	0.000000	351.215251	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	164.533802	0.000000	255.781415	0.000000	99.473371	0.000000	34.516109	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	230.284279	0.000000	0.000000	0.000000	0.000000	65.999387	0.000000	58.343113	0.000000	0.000000	351.215251	0.000000	0.000000	40.286930	0.000000	0.000000	0.000000	0.000000	165.415587	0.000000	264.898368	0.000000	249.953765	0.000000	36.571482	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	241.915684	0.000000	0.000000	0.000000	0.000000	52.744959	0.000000	71.658886	0.000000	0.000000	341.868899	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	162.722788	0.000000	271.801502	0.000000	428.444561	0.000000	38.030754	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	243.818363	0.000000	0.000000	0.000000	0.000000	52.744959	0.000000	44.255696	0.000000	0.000000	281.953268	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	135.434858	0.000000	276.626659	0.000000	600.455076	0.000000	39.218543	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	269.805017	0.000000	0.000000	0.000000	0.000000	59.237499	0.000000	36.547658	0.000000	0.000000	256.744074	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	129.110358	0.000000	274.495938	0.000000	707.595293	0.000000	38.196434	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	283.975085	0.000000	0.000000	0.000000	0.000000	61.891698	0.000000	50.635075	0.000000	0.000000	242.605469	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	129.945750	0.000000	281.851796	0.000000	778.530729	0.000000	37.874266	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	250.642176	0.000000	0.000000	0.000000	0.000000	59.237499	0.000000	44.702932	0.000000	0.000000	261.633484	0.000000	0.000000	41.048966	0.000000	0.000000	0.000000	0.000000	128.740105	0.000000	303.017554	0.000000	602.365472	0.000000	37.002038	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	298.093508	0.000000	0.000000	0.000000	0.000000	59.237499	0.000000	23.231886	0.000000	0.000000	249.241452	0.000000	0.000000	41.048966	0.000000	0.000000	0.000000	0.000000	129.179563	0.000000	321.204564	0.000000	632.037967	0.000000	35.165929	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	282.807087	0.000000	0.000000	0.000000	0.000000	61.963007	0.000000	36.872067	0.000000	0.000000	281.958161	0.000000	0.000000	41.048966	0.000000	0.000000	0.000000	0.000000	138.152780	0.000000	331.519062	0.000000	555.378135	0.000000	34.368596	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	264.560407	0.000000	0.000000	0.000000	0.000000	63.801145	0.000000	71.658886	0.000000	0.000000	344.082125	0.000000	0.000000	41.366447	0.000000	0.000000	0.000000	0.000000	161.434371	0.000000	335.783015	0.000000	426.964518	0.000000	34.853320	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	17	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	251.749512	0.000000	0.000000	0.000000	0.000000	63.713986	0.000000	71.658886	0.000000	0.000000	351.686757	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	166.694774	0.000000	317.205839	0.000000	248.852548	0.000000	36.815732	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	202.786840	0.000000	0.000000	0.000000	0.000000	61.398419	0.000000	57.924521	0.000000	0.000000	357.842452	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	163.246693	0.000000	286.827365	0.000000	122.011985	0.000000	39.309756	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	189.673085	0.000000	0.000000	0.000000	0.000000	62.218421	0.000000	22.813293	0.000000	0.000000	360.973768	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	162.503073	0.000000	250.117667	0.000000	26.230873	0.000000	39.196254	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	168.963355	0.000000	0.000000	0.000000	0.000000	56.788652	0.000000	22.813293	0.000000	0.000000	360.754095	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	159.980591	0.000000	240.378763	0.000000	6.853866	0.000000	38.976607	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	21	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	159.930805	0.000000	0.000000	0.000000	0.000000	56.860857	0.000000	0.000000	0.000000	0.000000	359.688338	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	158.201689	0.000000	241.850768	0.000000	0.041595	0.000000	39.836397	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	144.982323	0.000000	0.000000	0.000000	0.000000	57.374383	0.000000	13.315773	0.000000	0.000000	362.516795	0.000000	0.000000	39.917415	0.000000	0.000000	0.000000	0.000000	159.370452	0.000000	246.558912	0.000000	0.000000	0.000000	38.577223	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	23	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	139.802919	0.000000	0.000000	0.000000	0.000000	59.379367	0.000000	0.000000	0.000000	0.000000	354.499193	0.000000	0.000000	42.844097	0.000000	0.000000	0.000000	0.000000	157.196185	0.000000	238.725743	0.000000	0.000000	0.000000	34.018589	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	24	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	134.797722	0.000000	0.000000	0.000000	0.000000	52.769864	0.000000	0.000000	0.000000	0.000000	363.596494	0.000000	0.000000	35.691783	0.000000	0.000000	0.000000	0.000000	156.033906	0.000000	232.633803	0.000000	0.000000	0.000000	30.072224	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	112.990919	0.000000	0.000000	0.000000	0.000000	53.586359	0.000000	65.308150	0.000000	0.000000	85.277581	0.000000	0.000000	42.832708	0.000000	0.000000	0.000000	0.000000	63.809605	0.000000	490.054104	0.000000	0.000000	0.000000	24.429270	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.323680	0.000000	0.000000	0.000000	0.000000	53.586359	0.000000	22.813293	0.000000	0.000000	85.277581	0.000000	0.000000	42.832708	0.000000	0.000000	0.000000	0.000000	61.158224	0.000000	491.541291	0.000000	0.000000	0.000000	24.818502	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	126.795034	0.000000	0.000000	0.000000	0.000000	52.633542	0.000000	30.521331	0.000000	0.000000	85.277581	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	61.390144	0.000000	493.816536	0.000000	0.000000	0.000000	24.937101	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	139.745283	0.000000	0.000000	0.000000	0.000000	47.177347	0.000000	29.179084	0.000000	0.000000	85.277581	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	59.178481	0.000000	488.673892	0.000000	0.000332	0.000000	25.692741	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	162.179982	0.000000	0.000000	0.000000	0.000000	48.158635	0.000000	48.427000	0.000000	0.000000	84.806076	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	60.592377	0.000000	479.543376	0.000000	0.205410	0.000000	28.159654	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	221.488863	0.000000	0.000000	0.000000	0.000000	57.013592	0.000000	63.532256	0.000000	0.000000	92.671631	0.000000	0.000000	42.832708	0.000000	0.000000	0.000000	0.000000	69.988286	0.000000	484.479762	0.000000	11.734274	0.000000	31.195782	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	231.755619	0.000000	0.000000	0.000000	0.000000	53.139096	0.000000	42.061209	0.000000	0.000000	134.878042	0.000000	0.000000	41.048966	0.000000	0.000000	0.000000	0.000000	80.612796	0.000000	500.174778	0.000000	54.855085	0.000000	34.936696	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	230.408952	0.000000	0.000000	0.000000	0.000000	53.139096	0.000000	22.813293	0.000000	0.000000	85.277581	0.000000	0.000000	43.304214	0.000000	0.000000	0.000000	0.000000	62.852200	0.000000	525.239327	0.000000	152.123146	0.000000	35.139680	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	231.424904	0.000000	0.000000	0.000000	0.000000	54.977234	0.000000	22.813293	0.000000	0.000000	85.277581	0.000000	0.000000	41.366447	0.000000	0.000000	0.000000	0.000000	62.487363	0.000000	544.381115	0.000000	253.222769	0.000000	37.277219	0.000000	0.869000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
